15:36:48.548 2023-11-10,13:05:18,VB,0848,CS,0,CG,0,CA,1,CM,0,EU, 56,-15,-179,GY,  0, -0,  1,LA,  0,  0, -0,MA, -4, -3, 28,AC, -2,  0,-10,GR, -3,  0, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:48.605 2023-11-10,13:05:18,VB,0830,CS,0,CG,0,CA,1,CM,0,EU, 58,-15,-179,GY,  0, -0,  1,LA,  0,  0, -0,MA, -4, -3, 27,AC, -2,  0,-10,GR, -3,  0, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:48.625 2023-11-10,13:05:18,VB,0814,CS,0,CG,0,CA,1,CM,0,EU, 59,-15,-179,GY,  0, -0,  1,LA,  0,  0, -0,MA, -5, -3, 27,AC, -3,  1,-10,GR, -3,  0, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:48.721 2023-11-10,13:05:18,VB,0811,CS,0,CG,0,CA,1,CM,0,EU, 63,-16,-178,GY,  0, -0,  1,LA,  0,  1,  0,MA, -6, -4, 27,AC, -3,  1, -9,GR, -3,  0, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:48.743 2023-11-10,13:05:18,VB,0777,CS,0,CG,0,CA,1,CM,0,EU, 64,-16,-178,GY,  0, -0,  1,LA,  0,  1,  0,MA, -6, -4, 27,AC, -3,  1, -9,GR, -3,  0, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:48.802 2023-11-10,13:05:18,VB,0823,CS,0,CG,0,CA,1,CM,0,EU, 68,-16,-176,GY,  0, -0,  1,LA, -0,  1,  0,MA, -5, -3, 27,AC, -3,  2, -9,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:48.822 2023-11-10,13:05:18,VB,0816,CS,0,CG,0,CA,1,CM,0,EU, 69,-16,-176,GY,  0, -0,  1,LA,  0,  1,  0,MA, -6, -3, 27,AC, -3,  2, -9,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:48.914 2023-11-10,13:05:18,VB,0835,CS,0,CG,0,CA,1,CM,0,EU, 75,-16,-174,GY,  0, -0,  1,LA,  0,  1,  0,MA, -6, -4, 28,AC, -3,  2, -9,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:48.936 2023-11-10,13:05:18,VB,0826,CS,0,CG,0,CA,1,CM,0,EU, 76,-17,-174,GY,  0, -0,  1,LA,  0,  1, -0,MA, -6, -4, 28,AC, -3,  2, -9,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.033 2023-11-10,13:05:18,VB,0830,CS,0,CG,0,CA,1,CM,0,EU, 82,-17,-172,GY,  0, -0,  1,LA,  0,  1,  0,MA, -7, -4, 28,AC, -3,  2, -9,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.056 2023-11-10,13:05:18,VB,0802,CS,0,CG,0,CA,1,CM,0,EU, 84,-17,-172,GY,  0, -0,  1,LA, -0,  1, -0,MA, -7, -4, 28,AC, -3,  2, -9,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.112 2023-11-10,13:05:18,VB,0822,CS,0,CG,0,CA,1,CM,0,EU, 88,-17,-172,GY,  0, -0,  1,LA,  0,  0,  0,MA, -7, -4, 28,AC, -3,  2, -9,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.140 2023-11-10,13:05:18,VB,0830,CS,0,CG,0,CA,1,CM,0,EU, 89,-17,-172,GY,  0, -0,  1,LA,  1,  0, -0,MA, -7, -3, 28,AC, -2,  1, -9,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.232 2023-11-10,13:05:18,VB,0832,CS,0,CG,0,CA,1,CM,0,EU, 95,-17,-172,GY,  0, -0,  1,LA,  0, -0, -0,MA, -7, -4, 28,AC, -3,  1,-10,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.257 2023-11-10,13:05:18,VB,0827,CS,0,CG,0,CA,1,CM,0,EU, 96,-17,-172,GY,  0, -0,  1,LA,  0, -0, -0,MA, -7, -4, 28,AC, -3,  1, -9,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.311 2023-11-10,13:05:19,VB,0808,CS,0,CG,0,CA,1,CM,0,EU, 99,-17,-172,GY,  0, -0,  1,LA,  0, -0, -0,MA, -6, -3, 27,AC, -3,  1,-10,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.333 2023-11-10,13:05:19,VB,0834,CS,0,CG,0,CA,1,CM,0,EU, 100,-17,-172,GY,  0, -0,  1,LA,  0,  0, -0,MA, -7, -2, 28,AC, -2,  1, -9,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.426 2023-11-10,13:05:19,VB,0822,CS,0,CG,0,CA,1,CM,0,EU, 105,-16,-173,GY,  0,  0,  1,LA,  1,  0, -0,MA, -7, -2, 28,AC, -2,  1,-10,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.449 2023-11-10,13:05:19,VB,0819,CS,0,CG,0,CA,1,CM,0,EU, 106,-16,-173,GY,  0,  0,  1,LA,  0, -0, -1,MA, -7, -2, 28,AC, -3,  1,-10,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.507 2023-11-10,13:05:19,VB,0830,CS,0,CG,0,CA,1,CM,0,EU, 108,-16,-172,GY, -0,  0,  1,LA, -1, -0, -0,MA, -7, -2, 28,AC, -3,  1,-10,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.528 2023-11-10,13:05:19,VB,0824,CS,0,CG,0,CA,1,CM,0,EU, 109,-15,-172,GY, -0,  0,  1,LA, -0, -0,  0,MA, -8, -1, 27,AC, -3,  1, -9,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.623 2023-11-10,13:05:19,VB,0808,CS,0,CG,0,CA,1,CM,0,EU, 113,-15,-172,GY,  0, -0,  1,LA, -1, -1, -1,MA, -9, -3, 28,AC, -4,  0,-10,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.647 2023-11-10,13:05:19,VB,0827,CS,0,CG,0,CA,1,CM,0,EU, 114,-15,-172,GY,  0,  0,  1,LA, -1, -1, -1,MA, -9, -3, 28,AC, -4,  0,-10,GR, -3,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.706 2023-11-10,13:05:19,VB,0832,CS,0,CG,0,CA,1,CM,0,EU, 116,-15,-172,GY,  0, -0,  1,LA, -1, -1, -0,MA, -8, -1, 28,AC, -3,  0,-10,GR, -2,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.726 2023-11-10,13:05:19,VB,0814,CS,0,CG,0,CA,1,CM,0,EU, 117,-14,-172,GY,  0, -0,  1,LA, -1, -1, -0,MA, -9, -0, 28,AC, -3,  0, -9,GR, -2,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.820 2023-11-10,13:05:19,VB,0822,CS,0,CG,0,CA,1,CM,0,EU, 121,-14,-172,GY,  0,  0,  1,LA,  0, -1,  0,MA, -9,  2, 30,AC, -2,  0, -9,GR, -2,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.842 2023-11-10,13:05:19,VB,0813,CS,0,CG,0,CA,1,CM,0,EU, 122,-14,-172,GY,  0,  0,  1,LA,  0, -1,  0,MA, -9,  2, 30,AC, -2, -0, -9,GR, -2,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.901 2023-11-10,13:05:19,VB,0694,CS,0,CG,0,CA,1,CM,0,EU, 123,-13,-173,GY,  0,  0,  1,LA,  0, -1, -0,MA, -9,  3, 31,AC, -2, -0,-10,GR, -2,  1, -9,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:49.921 2023-11-10,13:05:19,VB,0826,CS,0,CG,0,CA,1,CM,0,EU, 124,-13,-174,GY,  0,  0,  1,LA,  0, -1,  0,MA,-10,  4, 31,AC, -2, -0, -9,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.014 2023-11-10,13:05:19,VB,0835,CS,0,CG,0,CA,1,CM,0,EU, 127,-12,-174,GY, -0, -0,  1,LA,  0, -1, -0,MA,-11,  6, 33,AC, -2,  0,-10,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.037 2023-11-10,13:05:19,VB,0832,CS,0,CG,0,CA,1,CM,0,EU, 128,-12,-174,GY, -0, -0,  1,LA,  0, -1, -0,MA,-11,  6, 34,AC, -2,  1,-10,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.133 2023-11-10,13:05:19,VB,0808,CS,0,CG,0,CA,1,CM,0,EU, 131,-12,-174,GY,  0,  0,  1,LA, -0, -1, -1,MA,-14,  9, 37,AC, -2,  0,-11,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.158 2023-11-10,13:05:19,VB,0800,CS,0,CG,0,CA,1,CM,0,EU, 132,-12,-174,GY,  0,  0,  1,LA, -0, -1, -1,MA,-14,  9, 37,AC, -2, -0,-10,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.213 2023-11-10,13:05:19,VB,0809,CS,0,CG,0,CA,1,CM,0,EU, 134,-11,-174,GY,  0,  0,  1,LA,  0, -1, -1,MA,-15, 10, 36,AC, -2, -0,-10,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.234 2023-11-10,13:05:19,VB,0833,CS,0,CG,0,CA,1,CM,0,EU, 135,-11,-174,GY,  0,  0,  1,LA,  0, -1, -0,MA,-16, 10, 39,AC, -2, -0,-10,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.330 2023-11-10,13:05:20,VB,0802,CS,0,CG,0,CA,1,CM,0,EU, 138,-11,-175,GY,  0, -0,  1,LA, -1, -1,  0,MA,-20,  8, 42,AC, -3, -0,-10,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.351 2023-11-10,13:05:20,VB,0827,CS,0,CG,0,CA,1,CM,0,EU, 139,-11,-175,GY,  0, -0,  1,LA, -0, -1,  0,MA,-20,  8, 42,AC, -2, -0, -9,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.410 2023-11-10,13:05:20,VB,0813,CS,0,CG,0,CA,1,CM,0,EU, 141,-11,-175,GY,  0, -0,  0,LA, -0, -1,  0,MA,-19,  7, 42,AC, -3, -0, -9,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.431 2023-11-10,13:05:20,VB,0829,CS,0,CG,0,CA,1,CM,0,EU, 141,-12,-175,GY,  0, -0,  0,LA, -1, -1, -0,MA,-19,  6, 43,AC, -3, -0,-10,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.525 2023-11-10,13:05:20,VB,0814,CS,0,CG,0,CA,1,CM,0,EU, 141,-11,-176,GY,  0,  0, -0,LA, -1, -0,  0,MA,-18,  4, 42,AC, -3,  0, -9,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.548 2023-11-10,13:05:20,VB,0811,CS,0,CG,0,CA,1,CM,0,EU, 141,-11,-176,GY,  0,  0, -0,LA, -1, -0,  0,MA,-18,  4, 42,AC, -3,  0, -9,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.607 2023-11-10,13:05:20,VB,0816,CS,0,CG,0,CA,1,CM,0,EU, 139,-11,-177,GY, -0,  0, -1,LA, -1, -0,  0,MA,-18,  2, 42,AC, -3,  0,-10,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.627 2023-11-10,13:05:20,VB,0809,CS,0,CG,0,CA,1,CM,0,EU, 138,-11,-177,GY, -0,  0, -1,LA, -1,  0,  0,MA,-17,  2, 41,AC, -3,  1, -9,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.720 2023-11-10,13:05:20,VB,0822,CS,0,CG,0,CA,1,CM,0,EU, 135,-12,-176,GY, -0,  0, -0,LA, -1,  0,  0,MA,-18, -0, 39,AC, -3,  1,-10,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.741 2023-11-10,13:05:20,VB,0813,CS,0,CG,0,CA,1,CM,0,EU, 135,-12,-175,GY, -0,  0, -1,LA, -1,  1,  0,MA,-18, -2, 39,AC, -3,  1, -9,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.802 2023-11-10,13:05:20,VB,0820,CS,0,CG,0,CA,1,CM,0,EU, 133,-12,-175,GY, -0,  0, -1,LA, -1, -0, -0,MA,-17, -4, 39,AC, -3,  1,-10,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.822 2023-11-10,13:05:20,VB,0809,CS,0,CG,0,CA,1,CM,0,EU, 132,-11,-175,GY,  0,  0, -1,LA, -1, -0, -0,MA,-18, -4, 38,AC, -3,  0,-10,GR, -2,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.916 2023-11-10,13:05:20,VB,0818,CS,0,CG,0,CA,1,CM,0,EU, 126, -7,-177,GY,  0,  1, -1,LA, -1, -1, -0,MA,-18, -5, 39,AC, -3, -0,-10,GR, -1,  0,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:50.939 2023-11-10,13:05:20,VB,0813,CS,0,CG,0,CA,1,CM,0,EU, 125, -6,-177,GY,  0,  1, -1,LA, -1, -1,  0,MA,-20, -5, 37,AC, -2, -0, -9,GR, -1,  0,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:51.032 2023-11-10,13:05:20,VB,0834,CS,0,CG,0,CA,1,CM,0,EU, 118, -1,-178,GY,  0,  1, -1,LA, -0, -0,  1,MA,-26, -7, 35,AC,  0,  0, -9,GR, -0,  0,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:51.055 2023-11-10,13:05:20,VB,0837,CS,0,CG,0,CA,1,CM,0,EU, 117, -0,-178,GY,  0,  1, -1,LA,  0, -0,  1,MA,-26, -7, 35,AC,  0,  0, -9,GR,  0,  0,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:51.114 2023-11-10,13:05:20,VB,0813,CS,0,CG,0,CA,1,CM,0,EU, 113,  1,-178,GY, -0,  0, -1,LA,  0, -0,  0,MA,-27, -8, 34,AC,  0,  0, -9,GR,  0,  0,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:51.134 2023-11-10,13:05:20,VB,0832,CS,0,CG,0,CA,1,CM,0,EU, 112,  1,-178,GY, -0, -0, -1,LA, -0,  0,  0,MA,-27,-10, 33,AC, -0,  1,-10,GR,  0,  0,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:51.229 2023-11-10,13:05:20,VB,0824,CS,0,CG,0,CA,1,CM,0,EU, 105,  0,-176,GY, -0,  0, -1,LA, -1,  0, -0,MA,-27,-13, 33,AC, -1,  1,-10,GR,  0,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:51.253 2023-11-10,13:05:20,VB,0813,CS,0,CG,0,CA,1,CM,0,EU, 104,  0,-176,GY, -0,  0, -1,LA, -1,  0, -0,MA,-27,-13, 33,AC, -0,  1,-10,GR,  0,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
15:36:51.312 2023-11-10,13:05:21,VB,0830,CS,0,CG,0,CA,1,CM,0,EU, 100,  1,-176,GY, -0,  0, -1,LA,  0, -0,  0,MA,-25,-14, 34,AC,  1,  1,-10,GR,  0,  1,-10,T,27,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
