15:37:33.580 2023-11-10,13:06:03,VB,810,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,2,33,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8054,LO,9713.9941,P,0,V,0.19,S,4,6.8054,13.9941,-0.0017,-0.0010,-3.1,-1.6,34
15:37:33.640 2023-11-10,13:06:03,VB,822,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,2,32,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8044,LO,9713.9922,P,0,V,0.19,S,4,6.8044,13.9922,-0.0027,-0.0029,-5.0,-4.5,35
15:37:33.700 2023-11-10,13:06:03,VB,815,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8044,LO,9713.9922,P,0,V,0.19,S,4,6.8044,13.9922,-0.0027,-0.0029,-5.0,-4.5,36
15:37:33.723 2023-11-10,13:06:03,VB,809,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8062,LO,9713.9941,P,0,V,0.19,S,4,6.8062,13.9941,-0.0009,-0.0010,-1.7,-1.6,37
15:37:33.781 2023-11-10,13:06:03,VB,810,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,2,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8062,LO,9713.9941,P,0,V,0.35,S,4,6.8062,13.9941,-0.0009,-0.0010,-1.7,-1.6,38
15:37:33.841 2023-11-10,13:06:03,VB,822,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8057,LO,9713.9932,P,0,V,0.35,S,4,6.8057,13.9932,-0.0014,-0.0019,-2.6,-3.0,39
15:37:33.865 2023-11-10,13:06:03,VB,809,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8057,LO,9713.9932,P,0,V,0.41,S,4,6.8057,13.9932,-0.0014,-0.0019,-2.6,-3.0,40
15:37:33.925 2023-11-10,13:06:03,VB,808,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,32,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8054,LO,9713.9932,P,0,V,0.41,S,4,6.8054,13.9932,-0.0017,-0.0019,-3.1,-3.0,41
15:37:33.982 2023-11-10,13:06:03,VB,822,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8054,LO,9713.9932,P,0,V,0.49,S,4,6.8054,13.9932,-0.0017,-0.0019,-3.1,-3.0,42
15:37:34.042 2023-11-10,13:06:03,VB,818,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8059,LO,9713.9941,P,0,V,0.49,S,4,6.8059,13.9941,-0.0012,-0.0010,-2.2,-1.6,43
15:37:34.066 2023-11-10,13:06:03,VB,813,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8059,LO,9713.9941,P,0,V,0.19,S,4,6.8059,13.9941,-0.0012,-0.0010,-2.2,-1.6,44
15:37:34.125 2023-11-10,13:06:03,VB,802,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8069,LO,9713.9951,P,0,V,0.19,S,4,6.8069,13.9951,-0.0002,0.0000,-0.4,0.0,45
15:37:34.182 2023-11-10,13:06:03,VB,832,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,-1,-10,GR,2,0,-10,T,28,F,1,LA,3306.8069,LO,9713.9951,P,0,V,0.22,S,4,6.8069,13.9951,-0.0002,0.0000,-0.4,0.0,46
15:37:34.242 2023-11-10,13:06:03,VB,816,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,33,AC,2,-1,-10,GR,2,0,-10,T,28,F,1,LA,3306.8066,LO,9713.9941,P,0,V,0.22,S,4,6.8066,13.9941,-0.0005,-0.0010,-0.9,-1.6,47
15:37:34.266 2023-11-10,13:06:03,VB,813,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,33,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8066,LO,9713.9941,P,0,V,0.5,S,4,6.8066,13.9941,-0.0005,-0.0010,-0.9,-1.6,48
15:37:34.326 2023-11-10,13:06:04,VB,827,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,32,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8069,LO,9713.9951,P,0,V,0.5,S,4,6.8069,13.9951,-0.0002,0.0000,-0.4,0.0,49
