aaaaa
2023-11-10,19:17:57,VB,0827,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,   0,LA,  -0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,25,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:57,VB,0827,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,  -0,LA,   0,   0,   0,MA, -38,  13,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,25,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:57,VB,0809,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,   0,LA,  -0,   0,   0,MA, -39,  14,   2,AC,   1,  -1, -10,GR,   1,  -1, -10,T,25,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:57,VB,0835,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,   0,LA,  -0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,25,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:57,VB,0802,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,  -0,LA,  -0,  -0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,25,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:57,VB,0809,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,  -0,LA,  -0,  -0,   0,MA, -38,  14,   2,AC,   1,  -1, -10,GR,   1,  -1, -10,T,25,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:57,VB,0822,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,   0,LA,  -0,   0,   0,MA, -38,  14,   2,AC,   1,  -1, -10,GR,   1,  -1, -10,T,25,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:57,VB,0834,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,   0,LA,  -0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,25,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:57,VB,0813,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,   0,LA,   0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,25,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:57,VB,0814,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,   0,LA,   0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,25,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
